alert_id,customer_id,trigger_rule,alert_date,analyst_decision,investigation_time_minutes
ALT_15854,CUST_0990,structuring,2024-03-23,escalated,19
ALT_15855,CUST_0990,threshold,2024-04-19,cleared,35
ALT_15856,CUST_0990,rapid_movement,2024-04-24,SAR_filed,21
ALT_15857,CUST_0990,threshold,2024-05-17,SAR_filed,18
ALT_15858,CUST_0990,rapid_movement,2024-05-24,cleared,34
ALT_15859,CUST_0990,threshold,2024-06-20,escalated,44
ALT_15860,CUST_0990,rapid_movement,2024-06-21,SAR_filed,24
ALT_15861,CUST_0990,geographic_risk,2024-06-27,cleared,35
ALT_15862,CUST_0990,threshold,2024-07-18,SAR_filed,25
ALT_15863,CUST_0990,rapid_movement,2024-07-19,SAR_filed,23
ALT_15864,CUST_0990,threshold,2024-08-22,SAR_filed,15
ALT_15865,CUST_0990,rapid_movement,2024-08-17,cleared,17
ALT_15866,CUST_0990,threshold,2024-09-27,SAR_filed,34
ALT_15867,CUST_0990,rapid_movement,2024-09-26,cleared,23
ALT_15868,CUST_0990,dormant_activation,2024-09-16,escalated,25
ALT_15869,CUST_0990,threshold,2024-10-24,SAR_filed,15
ALT_15870,CUST_0990,rapid_movement,2024-10-20,escalated,17
ALT_15871,CUST_0990,structuring,2024-10-27,cleared,22
ALT_15872,CUST_0990,geographic_risk,2024-10-20,SAR_filed,23
ALT_15873,CUST_0990,threshold,2024-11-25,SAR_filed,36
ALT_15874,CUST_0990,rapid_movement,2024-11-23,escalated,26
ALT_15875,CUST_0990,large_cash,2024-11-25,SAR_filed,22
ALT_15876,CUST_0990,threshold,2024-12-18,SAR_filed,18
ALT_15877,CUST_0990,rapid_movement,2024-12-18,cleared,20
ALT_15878,CUST_0990,geographic_risk,2024-12-26,cleared,21
ALT_15879,CUST_0991,threshold,2024-01-16,escalated,15
ALT_15880,CUST_0991,threshold,2024-02-17,escalated,40
ALT_15881,CUST_0991,rapid_movement,2024-02-18,escalated,15
ALT_15882,CUST_0991,geographic_risk,2024-02-27,cleared,43
ALT_15883,CUST_0991,threshold,2024-03-25,escalated,28
ALT_15884,CUST_0991,rapid_movement,2024-03-17,cleared,20
ALT_15885,CUST_0991,threshold,2024-04-17,SAR_filed,29
ALT_15886,CUST_0991,rapid_movement,2024-04-26,cleared,16
ALT_15887,CUST_0991,threshold,2024-05-25,SAR_filed,41
ALT_15888,CUST_0991,geographic_risk,2024-05-21,cleared,19
ALT_15889,CUST_0991,threshold,2024-06-16,cleared,42
ALT_15890,CUST_0991,threshold,2024-07-23,cleared,26
ALT_15891,CUST_0991,threshold,2024-08-16,escalated,22
ALT_15892,CUST_0991,threshold,2024-09-17,cleared,40
ALT_15893,CUST_0991,geographic_risk,2024-09-25,escalated,35
ALT_15894,CUST_0991,threshold,2024-10-15,SAR_filed,25
ALT_15895,CUST_0991,threshold,2024-11-26,escalated,32
ALT_15896,CUST_0991,threshold,2024-12-26,escalated,44
ALT_15897,CUST_0992,threshold,2024-01-21,cleared,41
ALT_15898,CUST_0992,threshold,2024-02-27,SAR_filed,43
ALT_15899,CUST_0992,threshold,2024-03-25,SAR_filed,34
ALT_15900,CUST_0992,geographic_risk,2024-03-27,escalated,20
ALT_15901,CUST_0992,threshold,2024-04-15,cleared,28
ALT_15902,CUST_0992,threshold,2024-05-24,cleared,37
ALT_15903,CUST_0992,threshold,2024-06-24,cleared,38
ALT_15904,CUST_0992,threshold,2024-07-25,cleared,24
ALT_15905,CUST_0992,threshold,2024-08-21,cleared,29
ALT_15906,CUST_0992,rapid_movement,2024-08-22,escalated,38
ALT_15907,CUST_0992,threshold,2024-09-17,escalated,17
ALT_15908,CUST_0992,threshold,2024-10-24,SAR_filed,27
ALT_15909,CUST_0992,threshold,2024-11-18,SAR_filed,43
ALT_15910,CUST_0992,geographic_risk,2024-11-26,SAR_filed,28
ALT_15911,CUST_0992,threshold,2024-12-27,cleared,34
ALT_15912,CUST_0993,threshold,2024-01-25,cleared,18
ALT_15913,CUST_0993,threshold,2024-02-24,SAR_filed,44
ALT_15914,CUST_0993,threshold,2024-03-18,cleared,41
ALT_15915,CUST_0993,threshold,2024-04-25,cleared,16
ALT_15916,CUST_0993,threshold,2024-05-16,SAR_filed,44
ALT_15917,CUST_0993,rapid_movement,2024-05-19,escalated,40
ALT_15918,CUST_0993,geographic_risk,2024-05-20,cleared,20
ALT_15919,CUST_0993,threshold,2024-06-21,SAR_filed,26
ALT_15920,CUST_0993,geographic_risk,2024-06-19,cleared,44
ALT_15921,CUST_0993,dormant_activation,2024-06-17,SAR_filed,44
ALT_15922,CUST_0993,threshold,2024-07-18,cleared,27
ALT_15923,CUST_0993,threshold,2024-08-24,escalated,22
ALT_15924,CUST_0993,threshold,2024-09-16,cleared,39
ALT_15925,CUST_0993,threshold,2024-10-16,cleared,35
ALT_15926,CUST_0993,dormant_activation,2024-10-18,cleared,22
ALT_15927,CUST_0993,geographic_risk,2024-10-19,cleared,31
ALT_15928,CUST_0993,large_cash,2024-10-16,cleared,33
ALT_15929,CUST_0993,threshold,2024-11-24,escalated,33
ALT_15930,CUST_0993,threshold,2024-12-27,cleared,21
ALT_15931,CUST_0994,threshold,2024-01-15,escalated,26
ALT_15932,CUST_0994,rapid_movement,2024-01-27,escalated,30
ALT_15933,CUST_0994,threshold,2024-02-25,escalated,27
ALT_15934,CUST_0994,rapid_movement,2024-02-24,cleared,26
ALT_15935,CUST_0994,threshold,2024-03-20,cleared,15
ALT_15936,CUST_0994,rapid_movement,2024-03-20,cleared,29
ALT_15937,CUST_0994,threshold,2024-04-26,cleared,26
ALT_15938,CUST_0994,rapid_movement,2024-04-26,escalated,24
ALT_15939,CUST_0994,threshold,2024-05-15,escalated,44
ALT_15940,CUST_0994,rapid_movement,2024-05-22,cleared,15
ALT_15941,CUST_0994,large_cash,2024-05-21,cleared,21
ALT_15942,CUST_0994,geographic_risk,2024-05-20,escalated,24
ALT_15943,CUST_0994,threshold,2024-06-22,cleared,23
ALT_15944,CUST_0994,rapid_movement,2024-06-19,cleared,33
ALT_15945,CUST_0994,threshold,2024-07-15,cleared,30
ALT_15946,CUST_0994,rapid_movement,2024-07-24,escalated,30
ALT_15947,CUST_0994,geographic_risk,2024-07-16,cleared,34
ALT_15948,CUST_0994,dormant_activation,2024-07-25,cleared,33
ALT_15949,CUST_0994,threshold,2024-08-16,SAR_filed,17
ALT_15950,CUST_0994,rapid_movement,2024-08-24,cleared,33
ALT_15951,CUST_0994,structuring,2024-08-23,cleared,34
ALT_15952,CUST_0994,geographic_risk,2024-08-24,cleared,28
ALT_15953,CUST_0994,threshold,2024-09-21,cleared,17
ALT_15954,CUST_0994,rapid_movement,2024-09-17,cleared,19
ALT_15955,CUST_0994,threshold,2024-10-21,escalated,30
ALT_15956,CUST_0994,rapid_movement,2024-10-20,cleared,22
ALT_15957,CUST_0994,threshold,2024-11-27,SAR_filed,34
ALT_15958,CUST_0994,rapid_movement,2024-11-25,SAR_filed,21
ALT_15959,CUST_0994,threshold,2024-12-15,cleared,28
ALT_15960,CUST_0994,rapid_movement,2024-12-16,escalated,23
ALT_15961,CUST_0995,geographic_risk,2024-08-19,cleared,23
ALT_15962,CUST_0995,large_cash,2024-09-24,cleared,35
ALT_15963,CUST_0996,threshold,2024-01-20,escalated,41
ALT_15964,CUST_0996,rapid_movement,2024-01-18,cleared,25
ALT_15965,CUST_0996,large_cash,2024-01-20,SAR_filed,19
ALT_15966,CUST_0996,dormant_activation,2024-01-25,escalated,25
ALT_15967,CUST_0996,threshold,2024-02-22,cleared,26
ALT_15968,CUST_0996,rapid_movement,2024-02-27,cleared,15
ALT_15969,CUST_0996,geographic_risk,2024-02-24,cleared,22
ALT_15970,CUST_0996,threshold,2024-03-22,SAR_filed,18
ALT_15971,CUST_0996,rapid_movement,2024-03-26,cleared,38
ALT_15972,CUST_0996,structuring,2024-03-21,cleared,16
ALT_15973,CUST_0996,dormant_activation,2024-03-25,cleared,34
ALT_15974,CUST_0996,threshold,2024-04-21,escalated,26
ALT_15975,CUST_0996,rapid_movement,2024-04-19,cleared,32
ALT_15976,CUST_0996,threshold,2024-05-24,SAR_filed,18
ALT_15977,CUST_0996,rapid_movement,2024-05-20,cleared,25
ALT_15978,CUST_0996,threshold,2024-06-18,escalated,36
ALT_15979,CUST_0996,rapid_movement,2024-06-27,escalated,39
ALT_15980,CUST_0996,threshold,2024-07-21,cleared,36
ALT_15981,CUST_0996,rapid_movement,2024-07-18,SAR_filed,38
ALT_15982,CUST_0996,threshold,2024-08-25,escalated,15
ALT_15983,CUST_0996,rapid_movement,2024-08-20,escalated,16
ALT_15984,CUST_0996,geographic_risk,2024-08-19,cleared,26
ALT_15985,CUST_0996,threshold,2024-09-21,cleared,28
ALT_15986,CUST_0996,rapid_movement,2024-09-23,cleared,16
ALT_15987,CUST_0996,threshold,2024-10-24,cleared,23
ALT_15988,CUST_0996,rapid_movement,2024-10-23,escalated,33
ALT_15989,CUST_0996,large_cash,2024-10-22,cleared,18
ALT_15990,CUST_0996,geographic_risk,2024-10-24,cleared,21
ALT_15991,CUST_0996,dormant_activation,2024-10-23,SAR_filed,19
ALT_15992,CUST_0996,threshold,2024-11-18,escalated,31
ALT_15993,CUST_0996,rapid_movement,2024-11-26,cleared,34
ALT_15994,CUST_0996,threshold,2024-12-22,escalated,20
ALT_15995,CUST_0996,rapid_movement,2024-12-22,cleared,21
ALT_15996,CUST_0997,structuring,2024-02-19,SAR_filed,39
ALT_15997,CUST_0997,geographic_risk,2024-04-17,cleared,39
ALT_15998,CUST_0997,threshold,2024-12-19,cleared,34
ALT_15999,CUST_0997,rapid_movement,2024-12-19,cleared,37
ALT_16000,CUST_0998,large_cash,2024-11-17,cleared,19
ALT_16001,CUST_0998,rapid_movement,2024-12-18,cleared,20
ALT_16002,CUST_0999,threshold,2024-03-22,escalated,16
ALT_16003,CUST_0999,geographic_risk,2024-05-27,cleared,20
ALT_16004,CUST_0999,structuring,2024-11-25,cleared,33
ALT_16005,CUST_0999,threshold,2024-12-24,escalated,42
ALT_16006,CUST_1000,rapid_movement,2024-01-19,cleared,42
ALT_16007,CUST_1000,threshold,2024-01-27,cleared,22
ALT_16008,CUST_1000,geographic_risk,2024-01-17,escalated,39
ALT_16009,CUST_1000,dormant_activation,2024-01-21,escalated,29
ALT_16010,CUST_1000,rapid_movement,2024-02-21,escalated,38
ALT_16011,CUST_1000,rapid_movement,2024-03-19,escalated,41
ALT_16012,CUST_1000,threshold,2024-03-20,cleared,29
ALT_16013,CUST_1000,large_cash,2024-03-19,cleared,18
ALT_16014,CUST_1000,rapid_movement,2024-04-26,escalated,39
ALT_16015,CUST_1000,rapid_movement,2024-05-26,cleared,33
ALT_16016,CUST_1000,rapid_movement,2024-06-16,cleared,15
ALT_16017,CUST_1000,large_cash,2024-06-16,cleared,33
ALT_16018,CUST_1000,dormant_activation,2024-06-21,cleared,34
ALT_16019,CUST_1000,structuring,2024-06-24,SAR_filed,22
ALT_16020,CUST_1000,rapid_movement,2024-07-17,SAR_filed,21
ALT_16021,CUST_1000,rapid_movement,2024-08-23,escalated,34
ALT_16022,CUST_1000,rapid_movement,2024-09-19,cleared,39
ALT_16023,CUST_1000,rapid_movement,2024-10-24,escalated,19
ALT_16024,CUST_1000,threshold,2024-10-21,cleared,26
ALT_16025,CUST_1000,geographic_risk,2024-10-19,cleared,41
ALT_16026,CUST_1000,large_cash,2024-10-18,escalated,23
ALT_16027,CUST_1000,rapid_movement,2024-11-18,escalated,28
ALT_16028,CUST_1000,geographic_risk,2024-11-21,cleared,30
ALT_16029,CUST_1000,dormant_activation,2024-11-24,SAR_filed,26
ALT_16030,CUST_1000,threshold,2024-11-23,cleared,15
ALT_16031,CUST_1000,rapid_movement,2024-12-21,cleared,39
ALT_16032,CUST_1001,structuring,2024-09-24,SAR_filed,36
ALT_16033,CUST_1001,geographic_risk,2024-11-20,cleared,31
ALT_16034,CUST_1001,structuring,2024-12-25,SAR_filed,17
ALT_16035,CUST_1002,rapid_movement,2024-01-17,cleared,37
ALT_16036,CUST_1002,threshold,2024-01-19,SAR_filed,17
ALT_16037,CUST_1002,rapid_movement,2024-02-15,SAR_filed,30
ALT_16038,CUST_1002,structuring,2024-02-16,cleared,35
ALT_16039,CUST_1002,dormant_activation,2024-02-21,SAR_filed,20
ALT_16040,CUST_1002,large_cash,2024-02-26,escalated,26
ALT_16041,CUST_1002,rapid_movement,2024-03-27,cleared,15
ALT_16042,CUST_1002,threshold,2024-03-27,cleared,25
ALT_16043,CUST_1002,rapid_movement,2024-04-23,SAR_filed,31
ALT_16044,CUST_1002,rapid_movement,2024-05-26,SAR_filed,27
ALT_16045,CUST_1002,structuring,2024-05-21,cleared,18
ALT_16046,CUST_1002,dormant_activation,2024-05-22,cleared,16
ALT_16047,CUST_1002,threshold,2024-05-15,cleared,19
ALT_16048,CUST_1002,rapid_movement,2024-06-23,cleared,20
ALT_16049,CUST_1002,threshold,2024-06-21,cleared,31
ALT_16050,CUST_1002,rapid_movement,2024-07-16,cleared,22
ALT_16051,CUST_1002,large_cash,2024-07-16,SAR_filed,36
ALT_16052,CUST_1002,threshold,2024-07-27,cleared,15
ALT_16053,CUST_1002,structuring,2024-07-16,escalated,35
ALT_16054,CUST_1002,rapid_movement,2024-08-26,cleared,33
ALT_16055,CUST_1002,rapid_movement,2024-09-27,cleared,33
ALT_16056,CUST_1002,threshold,2024-09-26,cleared,26
ALT_16057,CUST_1002,rapid_movement,2024-10-16,cleared,33
ALT_16058,CUST_1002,geographic_risk,2024-10-19,cleared,36
ALT_16059,CUST_1002,large_cash,2024-10-23,cleared,22
ALT_16060,CUST_1002,threshold,2024-11-19,cleared,32
ALT_16061,CUST_1002,rapid_movement,2024-12-26,SAR_filed,38
ALT_16062,CUST_1003,threshold,2024-01-27,cleared,39
ALT_16063,CUST_1003,threshold,2024-02-20,cleared,30
ALT_16064,CUST_1003,threshold,2024-03-25,SAR_filed,19
ALT_16065,CUST_1003,threshold,2024-04-25,escalated,41
ALT_16066,CUST_1003,rapid_movement,2024-04-19,SAR_filed,40
ALT_16067,CUST_1003,structuring,2024-04-22,SAR_filed,28
ALT_16068,CUST_1003,large_cash,2024-04-16,SAR_filed,34
ALT_16069,CUST_1003,threshold,2024-05-23,cleared,19
ALT_16070,CUST_1003,threshold,2024-06-18,cleared,21
ALT_16071,CUST_1003,threshold,2024-07-16,escalated,26
ALT_16072,CUST_1003,geographic_risk,2024-07-22,cleared,28
ALT_16073,CUST_1003,threshold,2024-08-27,escalated,24
ALT_16074,CUST_1003,large_cash,2024-08-23,cleared,23
ALT_16075,CUST_1003,rapid_movement,2024-08-23,SAR_filed,31
ALT_16076,CUST_1003,structuring,2024-08-18,escalated,44
ALT_16077,CUST_1003,threshold,2024-09-24,cleared,42
ALT_16078,CUST_1003,threshold,2024-10-25,cleared,28
ALT_16079,CUST_1003,threshold,2024-11-17,SAR_filed,40
ALT_16080,CUST_1003,threshold,2024-12-15,cleared,33
ALT_16081,CUST_1004,threshold,2024-01-21,SAR_filed,25
ALT_16082,CUST_1004,rapid_movement,2024-01-18,escalated,38
ALT_16083,CUST_1004,large_cash,2024-01-24,cleared,22
ALT_16084,CUST_1004,dormant_activation,2024-01-17,escalated,40
ALT_16085,CUST_1004,threshold,2024-02-19,cleared,33
ALT_16086,CUST_1004,rapid_movement,2024-02-23,cleared,40
ALT_16087,CUST_1004,threshold,2024-03-21,SAR_filed,28
ALT_16088,CUST_1004,rapid_movement,2024-03-21,escalated,20
ALT_16089,CUST_1004,threshold,2024-04-18,SAR_filed,37
ALT_16090,CUST_1004,rapid_movement,2024-04-20,cleared,33
ALT_16091,CUST_1004,dormant_activation,2024-04-19,cleared,15
ALT_16092,CUST_1004,large_cash,2024-04-21,cleared,29
ALT_16093,CUST_1004,threshold,2024-05-20,escalated,37
ALT_16094,CUST_1004,rapid_movement,2024-05-23,escalated,38
ALT_16095,CUST_1004,structuring,2024-05-21,cleared,28
ALT_16096,CUST_1004,dormant_activation,2024-05-24,cleared,30
ALT_16097,CUST_1004,threshold,2024-06-16,cleared,41
ALT_16098,CUST_1004,rapid_movement,2024-06-23,escalated,31
ALT_16099,CUST_1004,dormant_activation,2024-06-17,cleared,19
ALT_16100,CUST_1004,geographic_risk,2024-06-20,escalated,25
ALT_16101,CUST_1004,large_cash,2024-06-24,cleared,43
ALT_16102,CUST_1004,threshold,2024-07-24,cleared,35
ALT_16103,CUST_1004,dormant_activation,2024-07-24,SAR_filed,38
ALT_16104,CUST_1004,rapid_movement,2024-07-25,cleared,29
ALT_16105,CUST_1004,threshold,2024-08-21,escalated,25
ALT_16106,CUST_1004,threshold,2024-09-19,cleared,18
ALT_16107,CUST_1004,rapid_movement,2024-09-25,escalated,19
ALT_16108,CUST_1004,geographic_risk,2024-09-25,cleared,29
ALT_16109,CUST_1004,dormant_activation,2024-09-24,cleared,39
ALT_16110,CUST_1004,threshold,2024-10-22,cleared,43
ALT_16111,CUST_1004,rapid_movement,2024-10-21,cleared,40
ALT_16112,CUST_1004,threshold,2024-11-24,cleared,26
ALT_16113,CUST_1004,rapid_movement,2024-11-17,cleared,34
ALT_16114,CUST_1004,structuring,2024-11-18,cleared,34
ALT_16115,CUST_1004,threshold,2024-12-22,cleared,28
ALT_16116,CUST_1004,rapid_movement,2024-12-26,cleared,41
ALT_16117,CUST_1005,rapid_movement,2024-01-22,cleared,34
ALT_16118,CUST_1005,large_cash,2024-04-15,cleared,41
ALT_16119,CUST_1005,large_cash,2024-10-20,cleared,21
ALT_16120,CUST_1006,threshold,2024-01-22,cleared,17
ALT_16121,CUST_1006,rapid_movement,2024-01-27,escalated,38
ALT_16122,CUST_1006,geographic_risk,2024-01-24,cleared,20
ALT_16123,CUST_1006,threshold,2024-02-27,cleared,27
ALT_16124,CUST_1006,rapid_movement,2024-02-26,cleared,15
ALT_16125,CUST_1006,threshold,2024-03-19,escalated,16
ALT_16126,CUST_1006,rapid_movement,2024-03-18,cleared,28
ALT_16127,CUST_1006,dormant_activation,2024-03-25,cleared,33
ALT_16128,CUST_1006,structuring,2024-03-25,escalated,36
ALT_16129,CUST_1006,threshold,2024-04-21,SAR_filed,21
ALT_16130,CUST_1006,rapid_movement,2024-04-15,SAR_filed,17
ALT_16131,CUST_1006,large_cash,2024-04-27,escalated,18
ALT_16132,CUST_1006,structuring,2024-04-16,cleared,25
ALT_16133,CUST_1006,geographic_risk,2024-04-17,cleared,20
ALT_16134,CUST_1006,threshold,2024-05-21,escalated,15
ALT_16135,CUST_1006,rapid_movement,2024-05-18,cleared,36
ALT_16136,CUST_1006,structuring,2024-05-24,cleared,39
ALT_16137,CUST_1006,threshold,2024-06-24,cleared,26
ALT_16138,CUST_1006,rapid_movement,2024-06-19,cleared,15
ALT_16139,CUST_1006,geographic_risk,2024-06-19,cleared,41
ALT_16140,CUST_1006,large_cash,2024-06-26,escalated,41
ALT_16141,CUST_1006,structuring,2024-06-27,escalated,26
ALT_16142,CUST_1006,dormant_activation,2024-06-22,cleared,36
ALT_16143,CUST_1006,threshold,2024-07-26,cleared,41
ALT_16144,CUST_1006,rapid_movement,2024-07-20,cleared,35
ALT_16145,CUST_1006,threshold,2024-08-15,cleared,27
ALT_16146,CUST_1006,rapid_movement,2024-08-22,escalated,21
ALT_16147,CUST_1006,geographic_risk,2024-08-15,SAR_filed,41
ALT_16148,CUST_1006,threshold,2024-09-15,escalated,35
ALT_16149,CUST_1006,rapid_movement,2024-09-25,cleared,28
ALT_16150,CUST_1006,large_cash,2024-09-20,SAR_filed,30
ALT_16151,CUST_1006,geographic_risk,2024-09-24,SAR_filed,23
ALT_16152,CUST_1006,structuring,2024-09-20,SAR_filed,26
ALT_16153,CUST_1006,threshold,2024-10-27,cleared,31
ALT_16154,CUST_1006,rapid_movement,2024-10-23,SAR_filed,15
ALT_16155,CUST_1006,threshold,2024-11-21,cleared,42
ALT_16156,CUST_1006,rapid_movement,2024-11-26,SAR_filed,21
ALT_16157,CUST_1006,threshold,2024-12-18,cleared,37
ALT_16158,CUST_1006,rapid_movement,2024-12-26,cleared,40
ALT_16159,CUST_1006,structuring,2024-12-20,cleared,20
ALT_16160,CUST_1006,dormant_activation,2024-12-22,escalated,38
ALT_16161,CUST_1007,threshold,2024-01-15,escalated,25
ALT_16162,CUST_1007,structuring,2024-01-21,SAR_filed,44
ALT_16163,CUST_1007,dormant_activation,2024-01-24,SAR_filed,17
ALT_16164,CUST_1007,geographic_risk,2024-01-27,cleared,22
ALT_16165,CUST_1007,threshold,2024-02-24,escalated,40
ALT_16166,CUST_1007,threshold,2024-03-27,SAR_filed,30
ALT_16167,CUST_1007,dormant_activation,2024-03-21,cleared,20
ALT_16168,CUST_1007,geographic_risk,2024-03-23,cleared,25
ALT_16169,CUST_1007,threshold,2024-04-20,escalated,36
ALT_16170,CUST_1007,dormant_activation,2024-04-20,cleared,44
ALT_16171,CUST_1007,large_cash,2024-04-18,SAR_filed,36
ALT_16172,CUST_1007,geographic_risk,2024-04-22,SAR_filed,33
ALT_16173,CUST_1007,threshold,2024-05-25,SAR_filed,17
ALT_16174,CUST_1007,geographic_risk,2024-05-17,cleared,21
ALT_16175,CUST_1007,large_cash,2024-05-19,cleared,25
ALT_16176,CUST_1007,structuring,2024-05-22,SAR_filed,38
ALT_16177,CUST_1007,threshold,2024-06-18,cleared,33
ALT_16178,CUST_1007,threshold,2024-07-19,cleared,22
ALT_16179,CUST_1007,threshold,2024-08-27,SAR_filed,26
ALT_16180,CUST_1007,threshold,2024-09-21,escalated,25
ALT_16181,CUST_1007,rapid_movement,2024-09-15,SAR_filed,40
ALT_16182,CUST_1007,structuring,2024-09-23,cleared,22
ALT_16183,CUST_1007,geographic_risk,2024-09-16,cleared,22
ALT_16184,CUST_1007,threshold,2024-11-15,cleared,25
ALT_16185,CUST_1007,rapid_movement,2024-11-17,cleared,40
ALT_16186,CUST_1008,threshold,2024-01-24,escalated,15
ALT_16187,CUST_1008,large_cash,2024-01-24,cleared,40
ALT_16188,CUST_1008,threshold,2024-02-23,cleared,36
ALT_16189,CUST_1008,geographic_risk,2024-02-15,cleared,20
ALT_16190,CUST_1008,rapid_movement,2024-02-22,SAR_filed,32
ALT_16191,CUST_1008,large_cash,2024-02-19,cleared,25
ALT_16192,CUST_1008,threshold,2024-03-17,cleared,42
ALT_16193,CUST_1008,rapid_movement,2024-03-15,cleared,38
ALT_16194,CUST_1008,threshold,2024-04-18,cleared,38
ALT_16195,CUST_1008,threshold,2024-05-27,escalated,40
ALT_16196,CUST_1008,rapid_movement,2024-05-27,cleared,28
ALT_16197,CUST_1008,large_cash,2024-05-19,cleared,44
ALT_16198,CUST_1008,structuring,2024-05-18,SAR_filed,43
ALT_16199,CUST_1008,threshold,2024-06-19,SAR_filed,43
ALT_16200,CUST_1008,threshold,2024-09-17,cleared,19
ALT_16201,CUST_1008,rapid_movement,2024-09-23,SAR_filed,27
ALT_16202,CUST_1008,threshold,2024-10-20,escalated,32
ALT_16203,CUST_1008,threshold,2024-11-18,escalated,33
ALT_16204,CUST_1008,structuring,2024-11-25,SAR_filed,44
ALT_16205,CUST_1008,rapid_movement,2024-11-21,escalated,43
ALT_16206,CUST_1008,threshold,2024-12-19,cleared,41
ALT_16207,CUST_1008,rapid_movement,2024-12-18,escalated,25
ALT_16208,CUST_1008,structuring,2024-12-23,SAR_filed,33
ALT_16209,CUST_1008,large_cash,2024-12-22,cleared,16
ALT_16210,CUST_1008,geographic_risk,2024-12-19,cleared,18
ALT_16211,CUST_1009,threshold,2024-02-24,cleared,30
ALT_16212,CUST_1009,large_cash,2024-05-24,cleared,24
ALT_16213,CUST_1009,structuring,2024-09-25,SAR_filed,19
ALT_16214,CUST_1010,structuring,2024-01-22,escalated,38
ALT_16215,CUST_1010,large_cash,2024-01-26,cleared,34
ALT_16216,CUST_1010,structuring,2024-02-20,escalated,31
ALT_16217,CUST_1010,rapid_movement,2024-02-22,cleared,29
ALT_16218,CUST_1010,geographic_risk,2024-02-18,escalated,36
ALT_16219,CUST_1010,large_cash,2024-02-23,cleared,16
ALT_16220,CUST_1010,structuring,2024-03-25,escalated,32
ALT_16221,CUST_1010,large_cash,2024-03-27,SAR_filed,22
ALT_16222,CUST_1010,rapid_movement,2024-03-20,cleared,19
ALT_16223,CUST_1010,geographic_risk,2024-03-15,escalated,18
ALT_16224,CUST_1010,dormant_activation,2024-03-15,SAR_filed,15
ALT_16225,CUST_1010,large_cash,2024-04-25,cleared,33
ALT_16226,CUST_1010,threshold,2024-04-24,escalated,43
ALT_16227,CUST_1010,rapid_movement,2024-04-26,cleared,19
ALT_16228,CUST_1010,structuring,2024-04-26,escalated,23
ALT_16229,CUST_1010,structuring,2024-05-26,SAR_filed,17
ALT_16230,CUST_1010,large_cash,2024-05-21,escalated,43
ALT_16231,CUST_1010,structuring,2024-06-16,cleared,19
ALT_16232,CUST_1010,large_cash,2024-06-24,SAR_filed,17
ALT_16233,CUST_1010,dormant_activation,2024-06-25,cleared,21
ALT_16234,CUST_1010,geographic_risk,2024-06-21,cleared,42
ALT_16235,CUST_1010,structuring,2024-07-15,cleared,21
ALT_16236,CUST_1010,large_cash,2024-07-19,SAR_filed,28
ALT_16237,CUST_1010,dormant_activation,2024-07-27,cleared,38
ALT_16238,CUST_1010,structuring,2024-08-27,cleared,39
ALT_16239,CUST_1010,large_cash,2024-08-15,cleared,37
ALT_16240,CUST_1010,structuring,2024-09-21,cleared,40
ALT_16241,CUST_1010,large_cash,2024-09-26,cleared,28
ALT_16242,CUST_1010,structuring,2024-10-27,cleared,35
ALT_16243,CUST_1010,large_cash,2024-10-27,cleared,20
ALT_16244,CUST_1010,structuring,2024-11-24,cleared,24
ALT_16245,CUST_1010,large_cash,2024-11-19,SAR_filed,36
ALT_16246,CUST_1010,structuring,2024-12-25,escalated,16
ALT_16247,CUST_1010,large_cash,2024-12-25,escalated,17
ALT_16248,CUST_1011,large_cash,2024-01-24,escalated,25
ALT_16249,CUST_1011,geographic_risk,2024-02-23,cleared,21
ALT_16250,CUST_1011,threshold,2024-05-17,cleared,42
ALT_16251,CUST_1011,threshold,2024-09-17,escalated,18
ALT_16252,CUST_1011,threshold,2024-11-27,SAR_filed,31
ALT_16253,CUST_1012,large_cash,2024-03-24,cleared,16
ALT_16254,CUST_1012,large_cash,2024-05-27,SAR_filed,22
ALT_16255,CUST_1013,geographic_risk,2024-03-18,cleared,25
ALT_16256,CUST_1013,threshold,2024-07-20,escalated,22
ALT_16257,CUST_1013,large_cash,2024-09-23,cleared,28
ALT_16258,CUST_1013,large_cash,2024-10-23,cleared,30
ALT_16259,CUST_1014,rapid_movement,2024-01-22,cleared,40
ALT_16260,CUST_1014,rapid_movement,2024-02-19,cleared,28
ALT_16261,CUST_1014,large_cash,2024-02-19,SAR_filed,20
ALT_16262,CUST_1014,rapid_movement,2024-03-15,SAR_filed,20
ALT_16263,CUST_1014,rapid_movement,2024-04-20,escalated,41
ALT_16264,CUST_1014,large_cash,2024-04-20,SAR_filed,29
ALT_16265,CUST_1014,threshold,2024-04-15,SAR_filed,28
ALT_16266,CUST_1014,geographic_risk,2024-04-16,cleared,19
ALT_16267,CUST_1014,rapid_movement,2024-05-19,SAR_filed,36
ALT_16268,CUST_1014,rapid_movement,2024-06-19,cleared,36
ALT_16269,CUST_1014,large_cash,2024-06-18,SAR_filed,19
ALT_16270,CUST_1014,geographic_risk,2024-06-20,cleared,30
ALT_16271,CUST_1014,rapid_movement,2024-07-23,cleared,32
ALT_16272,CUST_1014,rapid_movement,2024-08-18,cleared,24
ALT_16273,CUST_1014,structuring,2024-08-22,cleared,32
ALT_16274,CUST_1014,large_cash,2024-08-27,cleared,19
ALT_16275,CUST_1014,geographic_risk,2024-08-26,cleared,31
